"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89"
0.789271690410648,0.684375622474529,0.55502120575207,0.4094873423064,0.2623671867635,0.132693971966654,0.0401008165035443,0,0.0193918507177532,0.0948675886553648,0.213588500616832,0.356855271129124,0.504904824750103,0.641251747698988,0.75531237011228,0.842907534834298,0.905066429355326,0.945998552991176,0.971085738868127,0.985427303470608,0.993086644920714,0.996912841509139,0.998702372295111,0.999486592258651,0.999808796500493,0.99993297290751,0.999977883008782,0.99999313053634,0.999997991643826,0.999999447312348,0.999999856833995,0.999999965092305,0.999999991988321,0.999999998269199,0.999999999648041,0.999999999932631,0.999999999987862,0.999999999997941,0.999999999999671,0.999999999999951,0.999999999999993,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.848006722545448,0.76562053412403,0.658418911351134,0.52951351323426,0.387537408218719,0.246486462395603,0.123843618693631,0.037166316018086,0,0.0184152502006565,0.0893852458607784,0.201599793511368,0.338414959864145,0.481880676500734,0.616510938290359,0.731740413979816,0.822647793189671,0.889185390257852,0.934561019658688,0.963477953619629,0.980735720908774,0.990396500965976,0.995475346666626,0.997985254467499,0.999152120431179,0.999662769212348,0.999873235005692,0.999954964960978,0.999984878989211,0.999995201669247,0.999998560940946,0.999999592107115,0.999999890732069,0.999999972335783,0.999999993380531,0.999999998503051,0.999999999680059,0.999999999935373,0.999999999987662,0.999999999997774,0.99999999999962,0.999999999999939,0.999999999999991,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.8922371082744,0.829348023284122,0.743717623486834,0.635001151084043,0.507019682660764,0.36855867926263,0.23298872296255,0.116440433936675,0.0347601351877638,0,0.0175056020262377,0.0845692460564261,0.191115996076102,0.322183200225301,0.461353622883211,0.594061268209924,0.70987672522001,0.803360851827019,0.873607084906297,0.922955647507794,0.955462665491456,0.975584087122149,0.987306334651839,0.993741554777756,0.997073751533258,0.998702458443752,0.999454371954054,0.999782410753598,0.999917710674315,0.999970486894387,0.999989961896869,0.999996762172349,0.999999009576048,0.999999712687928,0.999999920959087,0.999999979378733,0.999999994897957,0.999999998802879,0.999999999733623,0.999999999943789,0.999999999988751,0.999999999997865,0.999999999999616,0.999999999999934,0.999999999999989,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.924900345965254,0.878091804365493,0.811782822338218,0.723613391416149,0.613983273540999,0.487225244087867,0.35214392402179,0.22149425401142,0.11023258901654,0.0327860442405871,0,0.0166483920388396,0.0802939336809847,0.181873130316142,0.307812665732708,0.442996368521917,0.573691696727625,0.689672013934185,0.785143013122353,0.858515323722867,0.911386331443952,0.947213433527379,0.970092679963179,0.983883788109332,0.991740004212206,0.995973496605884,0.998133157412494,0.999176774685991,0.999654728191427,0.999862267982384,0.999947743528004,0.999981142824257,0.999993527909254,0.999997887270318,0.99999934404408,0.999999806296814,0.999999945596072,0.999999985467004,0.999999996307577,0.999999999107724,0.999999999794922,0.99999999995517,0.999999999990679,0.999999999998157,0.999999999999653,0.999999999999938,0.99999999999999,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.948571160656612,0.914535556704757,0.864580542720359,0.795405701967423,0.705271021450408,0.595173430725251,0.469809388316914,0.337917796390186,0.21166891499543,0.105001628488742,0.0311585867214836,0,0.0158435082387417,0.0764823942520526,0.173689915884678,0.295050864045922,0.426558171623828,0.55522761985008,0.671070285447826,0.768054867976136,0.844050397472919,0.900022991359642,0.938887104553462,0.964380941259005,0.980205302329623,0.989511046419582,0.994700531563515,0.997447008832175,0.998827310137319,0.999486389509604,0.99978551276226,0.999914594491465,0.99996757446385,0.999988261697299,0.999995948271842,0.99999866650267,0.999999581533345,0.999999874787865,0.999999964276925,0.999999990282196,0.999999997479398,0.999999999376614,0.999999999852997,0.999999999966947,0.999999999992914,0.999999999998551,0.999999999999718,0.999999999999947,0.999999999999991,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.965409900593248,0.941208276842608,0.904515422721126,0.851815448038758,0.780251816269253,0.688613114104279,0.578373398841889,0.454482923638711,0.325563047212302,0.203240911068307,0.100574168472113,0.0298109971171752,0,0.0150905291654133,0.0730735213143549,0.166420694121473,0.283689657693842,0.411822807425169,0.538504150288566,0.653996827754558,0.752117982296468,0.83030750867572,0.888997466747448,0.930616561975832,0.958558887791477,0.976348447646639,0.987101459850488,0.993278377309631,0.996652964167174,0.998407427344238,0.999275912902778,0.999685417163583,0.999869403391035,0.999948193835774,0.999980362615814,0.999992887234401,0.999997538238259,0.999999185846676,0.999999742712289,0.999999922306525,0.999999977581698,0.999999993818789,0.999999998371465,0.99999999959001,0.999999999901372,0.999999999977328,0.99999999999502,0.999999999998955,0.99999999999979,0.99999999999996,0.999999999999993,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.977165884870551,0.960329523332866,0.934019757863967,0.894943326583334,0.839861174649224,0.766313897163195,0.673538187793348,0.563388528670091,0.440987974424949,0.314810951412524,0.195987262401373,0.096810876555457,0.0286903071954604,0,0.0143890243106313,0.0700184856404254,0.159947643185443,0.273556826559838,0.398604473784129,0.523369320968819,0.638367839069393,0.737327048601526,0.817346955741296,0.878408916134873,0.922511046026474,0.952723956813076,0.972387502040395,0.984560489520221,0.991735347262586,0.995764751010492,0.997922234462809,0.99902416276964,0.999561245602845,0.999811144849169,0.99992217852817,0.999969300358772,0.999988406076948,0.999995808294322,0.9999985491771,0.999999519269943,0.999999847506474,0.999999953691066,0.999999986537013,0.99999999625302,0.999999999001646,0.999999999745346,0.999999999937816,0.999999999985463,0.999999999996747,0.999999999999303,0.999999999999857,0.999999999999972,0.999999999999995,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.985216606247551,0.9737571370233,0.955329944820626,0.92708951742731,0.88588790882898,0.828745669123926,0.753555193727241,0.659931829945362,0.550033163524112,0.429095802292812,0.305432954810703,0.189723359543394,0.0935983832329159,0.0277538502980523,0,0.013738737238458,0.0672781318546563,0.154174936139611,0.264509362106328,0.386743789087386,0.509685237367276,0.624096654320898,0.723658811876509,0.80520255443538,0.868329312776736,0.914657933529707,0.946959768040786,0.968390626920907,0.981936805523343,0.990102136942658,0.994799363119146,0.997379767495394,0.998734123504992,0.999413576926782,0.999739505252418,0.999889042899345,0.999954681091995,0.999982251077994,0.999993334499996,0.999997599721181,0.9999991711826,0.999999725574645,0.999999912871985,0.999999973474743,0.999999992256637,0.999999997832457,0.999999999418199,0.999999999850256,0.999999999963043,0.999999999991254,0.999999999998015,0.999999999999568,0.99999999999991,0.999999999999982,0.999999999999997,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.990620722633306,0.982991168185176,0.97038150643378,0.950473821722715,0.92047749744285,0.877389226456211,0.818469084678918,0.741919058702863,0.647674041493052,0.538133225185645,0.418603821730695,0.297233590411214,0.184294878367979,0.0908432769197414,0.0269667263481185,0,0.013139696267223,0.0648210314753837,0.149024309019732,0.25642813533714,0.376104124779459,0.497328049759522,0.611097656218043,0.711078513402272,0.793888372517762,0.858808511814712,0.907125195940339,0.941336134436925,0.964418290107751,0.979276346435821,0.988409846060604,0.993775629203822,0.996790147470632,0.998410508992963,0.999244186853489,0.999654892673125,0.999848686635059,0.999936293496405,0.999974244284282,0.999990001223822,0.999996272621959,0.999998665730959,0.999999541365472,0.999999848618272,0.999999952019636,0.999999985397171,0.999999995732301,0.999999998802339,0.999999999677256,0.999999999916485,0.999999999979248,0.999999999995049,0.999999999998866,0.99999999999975,0.999999999999947,0.999999999999989,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.994173481592271,0.989206602275659,0.980776655249163,0.967082909239128,0.945807941075993,0.91422285751767,0.869464326726665,0.809010905842713,0.731335898456795,0.636643922545665,0.52752706801689,0.409332394254219,0.290044561978017,0.179571491130325,0.088467594903094,0.0262999369960735,0,0.0125922805431305,0.0626220084616616,0.144431663843656,0.249213646212536,0.36656835860628,0.486187278046134,0.599288626802137,0.69954447048439,0.783403991294805,0.849878666293944,0.899964051328402,0.935909819863127,0.960522594216208,0.976620919007814,0.986688469808094,0.99271297526262,0.996164745197578,0.998059293246001,0.999055836236506,0.999558372147243,0.999801396316298,0.999914130317029,0.999964304445254,0.999985733740211,0.999994518141299,0.999997974803062,0.999999280669619,0.999999754353115,0.999999919347871,0.999999974540954,0.99999999227337,0.99999999774545,0.999999999367513,0.999999999829406,0.999999999955762,0.99999999998897,0.999999999997356,0.999999999999391,0.999999999999865,0.999999999999971,0.999999999999994,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.996458918600102,0.993298799086784,0.987794281875543,0.978602255284827,0.963895059312229,0.941364688287135,0.908347184851789,0.862112039456678,0.800335499677247,0.721728113981294,0.626722531839038,0.518065309852686,0.4011217104581,0.28371984526809,0.175441948993269,0.086405402710853,0.0257289965742589,0,0.0120972570969556,0.0606610067493192,0.14034443513765,0.242782617020799,0.358036050903405,0.476164806173985,0.588592054821696,0.689011274529339,0.773738541276873,0.841557936696694,0.893211529977362,0.930725690161972,0.95674722067626,0.974007395445857,0.984965826838777,0.991630427707661,0.995515428524928,0.997687229155708,0.998852009680657,0.999451549020842,0.999747807959879,0.999888385941028,0.999952455487628,0.999980507126636,0.99999230789341,0.99999707848114,0.999998932012762,0.99999962423407,0.99999987274856,0.999999958523512,0.999999986988265,0.999999996071177,0.999999998858217,0.999999999680627,0.999999999914018,0.99999999997772,0.999999999994443,0.999999999998666,0.999999999999692,0.999999999999931,0.999999999999985,0.999999999999997,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.997927232296279,0.995985922269239,0.992511566675544,0.986542443849031,0.976702384255464,0.961146799464819,0.937581667055004,0.903402124405385,0.855989874277213,0.793181907714143,0.713876143321949,0.618679936283438,0.510451992025211,0.394560205916056,0.278698754992233,0.172186613414589,0.0847952772155097,0.02529295696095,0,0.0116837412924954,0.0590600151244239,0.137025520975548,0.237562892874653,0.351096462835438,0.467982029303741,0.579813101148413,0.680310217314357,0.765693115336274,0.834571098015748,0.887485688026458,0.92628188958338,0.953472398567074,0.971711027158896,0.98343109770265,0.990651534287704,0.994918908846249,0.997339619983629,0.998658160995057,0.999348030632528,0.999694842523837,0.999862408729201,0.999940237632548,0.999974994545697,0.999989921132189,0.999996086558975,0.999998536219755,0.999999472572204,0.999999816928731,0.999999938786472,0.999999980282826,0.999999993881965,0.999999998171271,0.999999999473429,0.999999999853939,0.999999999960972,0.999999999989954,0.999999999997509,0.999999999999405,0.999999999999863,0.99999999999997,0.999999999999994,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.998853908282079,0.99772114532971,0.995632377736415,0.991931279008359,0.985632026735746,0.975338612347692,0.959199010615189,0.934933856786962,0.899983737627074,0.851810523874797,0.78836119999682,0.708657123456779,0.613415263219304,0.505557050829058,0.390436633378214,0.275642909540968,0.17030636572307,0.0839609530596173,0.0251419097109001,0,0.011242511827091,0.0576532069493647,0.134308976890134,0.233439817330372,0.345724307589544,0.461722160943602,0.573142024236725,0.673719223916466,0.759602050757552,0.829273390290269,0.883130049619819,0.922885563589729,0.95095443929028,0.96993266718866,0.982232705893837,0.989880038418571,0.994443931109447,0.99705972760876,0.998500181536271,0.999262569643792,0.999650510194006,0.99984034622208,0.999929700040839,0.99997016252065,0.999987793240841,0.999995186402131,0.999998170339879,0.999999329649058,0.999999763263506,0.99999991941404,0.999999973558582,0.999999991637401,0.999999997450653,0.999999999250886,0.999999999787823,0.999999999942073,0.999999999984756,0.999999999996133,0.999999999999055,0.999999999999777,0.999999999999949,0.999999999999989,0.999999999999998,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.999404189228951,0.998779733483648,0.997590089835011,0.995410695996737,0.991572619264501,0.985077615790446,0.974520926315654,0.958050299319139,0.933400048551657,0.898042595022079,0.849490660980231,0.785756360069509,0.70592897010154,0.610778912844778,0.503247233186964,0.38865826859789,0.274516390595007,0.169822455471941,0.0839605581721533,0.0253309411976781,0,0.0106666821911694,0.0561888913583844,0.131784872028981,0.229860448915494,0.341264117794488,0.456683332282617,0.5678897674936,0.668612679519907,0.754937398919674,0.825249669965244,0.879840313931606,0.920329162970143,0.949062246271038,0.968596358319788,0.981331043151859,0.989298124238933,0.994084389481577,0.996846890488682,0.998379390608927,0.999196811535621,0.99961615455785,0.999823113320975,0.999921397984359,0.999966320002363,0.999986084134063,0.999994455680687,0.999997869968395,0.999999210915205,0.999999718122042,0.999999902904663,0.999999967749575,0.999999989670666,0.999999996809865,0.999999999049952,0.999999999727176,0.999999999924453,0.999999999979828,0.999999999994806,0.999999999998711,0.999999999999691,0.999999999999929,0.999999999999984,0.999999999999997,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.999709170824558,0.999384695652641,0.998744442481143,0.997528970895028,0.995309558471208,0.991412945682006,0.984837552443321,0.974178050260472,0.957586572571836,0.932808811211483,0.897336539565885,0.848708652654824,0.784966115472919,0.705222502062076,0.610258749619217,0.503003834460226,0.38874233235251,0.27491283111961,0.170434393772876,0.0846106108996384,0.0257831699347135,0,0.00999134794141052,0.0546936000547786,0.129435758902007,0.226743341391646,0.337568263955467,0.452665012212087,0.563825864416091,0.66475583677442,0.751482395019165,0.822316249803301,0.877472694741066,0.918508432699106,0.947725838304724,0.967658802144962,0.980701669325679,0.988893479970504,0.993835031205986,0.996699510320219,0.998295800264289,0.999151294090503,0.999592348939268,0.999811151062691,0.999915620852768,0.999963637784481,0.999984886670211,0.999993941507147,0.999997657585981,0.999999126511211,0.999999685843804,0.999999891024582,0.999999963540889,0.999999988235371,0.999999996338618,0.999999998900978,0.999999999681828,0.999999999911159,0.999999999976075,0.999999999993786,0.999999999998443,0.999999999999624,0.999999999999912,0.99999999999998,0.999999999999996,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.999866719648207,0.999707969826918,0.999382806613089,0.998741808505552,0.997525974517191,0.995307616111226,0.991415503180351,0.98485155355478,0.974215822013394,0.957667840121335,0.932962237942883,0.897599864719516,0.84912631570651,0.785583400568251,0.706075860876073,0.611363086407711,0.504338958839866,0.390242060498357,0.276460766205525,0.171869747574031,0.085745393184408,0.026429048542017,0,0.00924941965419284,0.0531948456756165,0.127252056026532,0.224022733758832,0.33451065842201,0.449490074870393,0.560740518086037,0.661928096046671,0.749025870438774,0.820286469279629,0.87587349157334,0.917304810909599,0.946859223916992,0.967061221976595,0.98030667641094,0.988643029615144,0.993682606746485,0.99661042479594,0.998245777898405,0.999124299040467,0.999578343290358,0.999804163270358,0.999912267354889,0.999962089436356,0.999984198758809,0.999993647362035,0.999997536520504,0.999999078541584,0.999999667543772,0.999999884302188,0.999999961162813,0.999999987425164,0.999999996072748,0.999999998816939,0.999999999656238,0.999999999903653,0.999999999973953,0.999999999993208,0.999999999998292,0.999999999999585,0.999999999999903,0.999999999999978,0.999999999999995,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.999942561759971,0.999869386228198,0.999713513864,0.999393898943719,0.998763160735146,0.997565508407027,0.995377998454058,0.99153594092699,0.985049556460085,0.97452839796457,0.958141348191074,0.933649988248667,0.898556654367742,0.850399544504327,0.78720125621982,0.708034190943217,0.613613695746344,0.506782764753833,0.39273037769556,0.27880673681105,0.173869687241488,0.0872071145118066,0.0272018698161979,0,0.00847409572982649,0.0517236444612345,0.125232637781373,0.221646267733075,0.331981875938773,0.446998548920035,0.558438613485791,0.659918742419441,0.747360589331946,0.818971774917392,0.874882436302042,0.916590204368083,0.946365698733284,0.966734428481271,0.980099034654737,0.988516346240185,0.993608352315346,0.99656859200662,0.998223117618483,0.999112492982196,0.999572425592481,0.9998013089058,0.999910942214382,0.999961497212234,0.999983943930087,0.999993541775799,0.99999749438825,0.999999062348984,0.999999661549257,0.999999882164403,0.999999960428334,0.999999987182039,0.999999995995204,0.999999998793108,0.999999999649181,0.999999999901639,0.999999999973399,0.999999999993061,0.999999999998254,0.999999999999576,0.999999999999901,0.999999999999978,0.999999999999995,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.99997663118992,0.999944762456376,0.99987407102842,0.999723107943866,0.999412796174172,0.998798950802813,0.997630666152733,0.995491985954126,0.991727480434044,0.98535855683247,0.975006705321302,0.958851247446862,0.934659360807689,0.899930063557083,0.85218537366773,0.789416307641395,0.710648589784229,0.616540050332711,0.509873754319954,0.395787858844619,0.281603054493777,0.176178642168714,0.0888389268619289,0.0280345927687769,0,0.00770059227052543,0.0503162544280938,0.123385160652473,0.219573204967835,0.329885421251513,0.445042785860717,0.556734963313126,0.658523365077238,0.746281549921424,0.818182095977695,0.874334870021349,0.916230395858026,0.946141818924559,0.966602770448996,0.980026105955943,0.988478511719858,0.993590148566581,0.996560614267039,0.998220051865106,0.999111561539862,0.999572298381002,0.999801414297165,0.999911069936398,0.999961590136116,0.999983999613484,0.99999357146933,0.999997508926698,0.999999068988952,0.999999664404057,0.999999883326531,0.999999960877999,0.999999987347873,0.999999996053614,0.999999998812786,0.999999999655529,0.999999999903602,0.999999999973982,0.999999999993227,0.999999999998299,0.999999999999588,0.999999999999904,0.999999999999978,0.999999999999995,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.999990963560717,0.999977777117981,0.999947295239019,0.999879455961462,0.999734118544006,0.999434442480442,0.99883985590057,0.997704942812019,0.995621538758648,0.991944436428375,0.985707217967406,0.975544078379959,0.959644965893011,0.935781844813676,0.901448247021909,0.854146349369859,0.791830703015916,0.71347503437931,0.619675166003991,0.513152077166644,0.398994591656061,0.284499633330666,0.178537461540094,0.0904803489421165,0.0288577861332928,0,0.00696720996533359,0.0490151461076862,0.121725986978645,0.21777284730651,0.328134774733655,0.443483735829323,0.555450648857827,0.657541049014708,0.745584547823431,0.817725938882906,0.874063193459332,0.916087452757538,0.946080289134542,0.966587064952845,0.980032296467055,0.988492313152527,0.993604207401157,0.996571950133566,0.998228071019524,0.999116733186184,0.99957539614064,0.999803155908751,0.999911995019651,0.999962056399471,0.999984223296988,0.999993673836926,0.999997553693118,0.999999087720506,0.999999671911271,0.999999886210777,0.999999961941,0.999999987723911,0.999999996181356,0.999999998854475,0.999999999668605,0.999999999907544,0.999999999975125,0.999999999993546,0.999999999998385,0.99999999999961,0.999999999999909,0.99999999999998,0.999999999999996,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
