"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89"
0.346797144532422,0.252076212203288,0.165410267399446,0.0923986177618814,0.0381138324652829,0.00652114104531498,0,0.0190479257153053,0.0622177691743296,0.12629941056459,0.206714204937589,0.29805490062521,0.394682771791025,0.491291091766267,0.583358936978974,0.667446733450224,0.741317657348995,0.803899467847277,0.855123755770655,0.895690946385472,0.926809746542542,0.949951517167287,0.966646992413601,0.978338650613132,0.986289842870276,0.991543205512681,0.994916351189087,0.997021814636819,0.998299665649876,0.999053929824227,0.999486998311093,0.999728905530587,0.99986038600961,0.999929928140546,0.999965726002232,0.999983662247763,0.999992410271039,0.999996563893248,0.999998483950266,0.999999348121483,0.99999972683421,0.999999888444145,0.999999955601853,0.99999998277958,0.999999993490778,0.999999997602157,0.999999999139167,0.999999999698822,0.999999999897308,0.999999999965877,0.99999999998895,0.999999999996513,0.999999999998927,0.999999999999678,0.999999999999906,0.999999999999973,0.999999999999993,0.999999999999998,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.567361153518106,0.468795041510108,0.366237346220665,0.265284703134331,0.172363881094369,0.094084471613011,0.036473003056731,0.00420948269074615,0,0.0242019884272985,0.0747741189350211,0.147560566908082,0.236854749710632,0.336136494870301,0.438850863758749,0.539101050834649,0.632158222790028,0.714737751214607,0.785041082737793,0.842603690427006,0.888014565373262,0.922579414842895,0.947990907713332,0.966050763332173,0.978466795316114,0.986728645854718,0.992052148878212,0.995374995886515,0.997384814868747,0.998563119442082,0.999232873803515,0.999602038669747,0.999799394493854,0.99990174090958,0.999953233965575,0.999978372004751,0.99999028081383,0.999995756038341,0.999998199301854,0.999999257599427,0.999999702584503,0.999999884224463,0.999999956207682,0.999999983904407,0.99999999425164,0.999999998005157,0.999999999327331,0.999999999779595,0.999999999929827,0.99999999997829,0.999999999993474,0.999999999998094,0.999999999999459,0.999999999999851,0.99999999999996,0.99999999999999,0.999999999999997,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.751427938666476,0.671417494218995,0.578952085010725,0.476985697503282,0.370217526813341,0.26487272705746,0.168179803519333,0.0875872472670673,0.0298292134438265,0,0.000813017756860578,0.0321935883526926,0.0912902599873086,0.172902264825198,0.270234310907827,0.37582695456852,0.482486671136646,0.58405775644814,0.675929513795872,0.755239747925328,0.820800306168485,0.872817137540472,0.91249862297558,0.941642572327924,0.962271255477925,0.976354770842945,0.985634866664985,0.991539992346965,0.995170225982342,0.997327130063735,0.998566083698767,0.999254298978197,0.999624075496487,0.999816290552146,0.999912972339399,0.999960035159201,0.999982209267668,0.999992322770483,0.999996788483308,0.999998697700712,0.999999488074948,0.999999804927107,0.999999927941963,0.999999974197435,0.9999999910435,0.99999999698624,0.999999999016954,0.999999999689162,0.999999999904723,0.99999999997169,0.999999999991846,0.999999999997723,0.999999999999384,0.999999999999838,0.999999999999959,0.99999999999999,0.999999999999998,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.869661458367987,0.815660301901125,0.747567500266144,0.665302825936175,0.570325871697759,0.465919471038378,0.35723137872109,0.250998011399398,0.154932001694714,0.0768320417480786,0.0235496387247412,0,0.0084144003874432,0.0479915490394524,0.115023420004666,0.203468173595355,0.305847534844886,0.414284133423024,0.521480666739924,0.621476915407517,0.710088372767987,0.785009495840297,0.845633412266559,0.892683200622365,0.927762534370841,0.952919868045071,0.970290644983539,0.981847804635357,0.989261454240666,0.993849050397466,0.996588705243189,0.998168205687272,0.999047610612566,0.999520561650123,0.999766314710705,0.999889716545965,0.9999496070565,0.999977704897403,0.999990449423111,0.999996038769477,0.999998409216748,0.999999381453599,0.999999767129787,0.999999915114018,0.999999970040235,0.999999989761857,0.99999999661246,0.999999998914755,0.999999999663371,0.999999999898899,0.9999999999706,0.999999999991722,0.999999999997743,0.999999999999404,0.999999999999848,0.999999999999962,0.999999999999991,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.936766299428601,0.90470542263922,0.861045174335063,0.803950863105331,0.732365503188273,0.646487232625391,0.548191943427747,0.441287106020652,0.331487899187462,0.226045005480972,0.133022159932293,0.0603066737486633,0.0145147159786589,0,0.0181713244010489,0.0672671344281309,0.14263706792368,0.237468161648547,0.343798655301467,0.453610800694907,0.559797047284235,0.656845536462295,0.741171432431163,0.811104931056698,0.866612575045157,0.908862940575087,0.939749453496139,0.961459901093776,0.976146587709681,0.985715203423648,0.991722799770004,0.99535935103941,0.997482555934855,0.998678622834894,0.999328911771989,0.999670224566877,0.999843201164229,0.999927863806172,0.999967889322482,0.999986169700977,0.999994236324435,0.999997675907877,0.999999093238638,0.999999657690833,0.999999874965487,0.99999995580968,0.999999984888408,0.999999994999894,0.999999998399211,0.999999999504122,0.999999999851372,0.999999999956896,0.999999999987905,0.999999999996716,0.999999999999137,0.999999999999781,0.999999999999946,0.999999999999987,0.999999999999997,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.971426577838924,0.954240907965532,0.929126935482164,0.893836874007532,0.846200523694176,0.784511207233976,0.707999770876258,0.617324754906826,0.514972661202532,0.405446772945117,0.295138263437606,0.191824272100435,0.103817738975952,0.0388845554488558,0.00311871749596923,0,0.0298358307248524,0.0897113356670134,0.173958796282914,0.275041811105875,0.384663210123446,0.494871961462047,0.598968263363499,0.692075189611741,0.771335210865344,0.835773748487144,0.885929186712494,0.923370645293759,0.950214316768327,0.968717428393641,0.980989694512489,0.988827138453796,0.993649200368642,0.996508748965044,0.998143810051062,0.999045551656385,0.999525352592413,0.999771714424738,0.999893812230008,0.999952229564221,0.999979215835147,0.999991254298981,0.999996440857741,0.999998599172237,0.999999466772172,0.999999803695821,0.999999930106795,0.999999975932607,0.999999991984847,0.999999997418434,0.999999999195838,0.999999999757734,0.999999999929412,0.999999999980109,0.999999999994579,0.999999999998571,0.999999999999636,0.99999999999991,0.999999999999978,0.999999999999995,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.985503964192495,0.975917665199763,0.961267314946434,0.939690420951378,0.909087276581857,0.867323894027443,0.812547842549827,0.743600102098594,0.660472519617335,0.564727037502996,0.4597707062626,0.350881111620916,0.244907700519085,0.149634731483339,0.0728699349226116,0.0213993647826704,0,0.0107087117586309,0.0525025554198369,0.121459902367008,0.211367252957169,0.314641657870202,0.423379234916788,0.530330313616667,0.629639670901484,0.71726077060416,0.791033168997495,0.850480332939319,0.896426425683698,0.930540878746121,0.954903869011397,0.971654836922887,0.982751619880063,0.989838745070482,0.99420469819461,0.996800114440251,0.998289502226552,0.999114802338696,0.999556506069615,0.999784887929167,0.999898988328014,0.999954079351097,0.999979789635274,0.999991388675328,0.999996447815995,0.999998581430484,0.999999451551984,0.999999794718414,0.999999925613488,0.999999973904352,0.999999991137186,0.999999997085897,0.999999999072385,0.999999999714135,0.999999999914713,0.999999999975366,0.999999999993112,0.999999999998135,0.999999999999511,0.999999999999876,0.999999999999969,0.999999999999993,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.989182081695253,0.982191104131409,0.971522017027767,0.955765574435122,0.933259340783803,0.902186336213984,0.860752471597819,0.807445178124358,0.741357293592601,0.662537897566937,0.572310376044261,0.473484265027929,0.370388097525621,0.26866991629382,0.174850041191812,0.0956610003008375,0.0372609838363714,0.00444600588419161,0,0.0243049194820975,0.0752865704970051,0.148706830372474,0.238745159534978,0.338758778072978,0.442084140821756,0.542747142642748,0.635981811840825,0.718506303773706,0.788557055501161,0.845724608666867,0.890660004990781,0.924726800343186,0.949663775397272,0.967303607751491,0.979370059983985,0.98735627533381,0.992472842056503,0.995647227567305,0.997554994557734,0.998665948387172,0.99929295937413,0.999636005317319,0.999817977680386,0.99991158352753,0.999958282271079,0.999980880036191,0.999991487984449,0.999996319077403,0.999998453820552,0.999999369126853,0.999999749963667,0.999999903740603,0.99999996400335,0.99999998692445,0.999999995386434,0.999999998418779,0.999999999473586,0.999999999829768,0.999999999946527,0.999999999983684,0.999999999995164,0.999999999998608,0.999999999999611,0.999999999999894,0.999999999999972,0.999999999999993,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.984607184377508,0.976422813566987,0.964706763356838,0.948368279294448,0.926181144126212,0.896856082833508,0.859153670945396,0.812036707501485,0.75485324118723,0.687532489242833,0.610767424518068,0.526151955861516,0.436239550128573,0.344495438854697,0.255126659145709,0.172791964662723,0.102214353041184,0.0477386191873659,0.0128906041633595,0,0.00994273616451917,0.0420425282877622,0.094146964472834,0.162866235079971,0.243937715121074,0.332661946940296,0.424348281197645,0.51471225776242,0.600180070798637,0.678074666447203,0.746678838293767,0.805189039388306,0.853586573352908,0.892459011965405,0.922804365751746,0.945845187375235,0.962871536633144,0.975122742948106,0.983709905185532,0.989575137615347,0.993480074255988,0.996014887660211,0.99761952246182,0.99861032511938,0.999207155665567,0.999557932846561,0.999759112553902,0.999871718010227,0.999933235929321,0.99996604173219,0.999983119945282,0.999991799737189,0.999996106794817,0.999998193606281,0.999999180888286,0.99999963700599,0.999999842789561,0.999999933459064,0.999999972475336,0.999999988872932,0.999999995603925,0.999999998302636,0.999999999359513,0.999999999763804,0.999999999914875,0.999999999970017,0.999999999989679,0.999999999996528,0.999999999998859,0.999999999999633,0.999999999999885,0.999999999999965,0.999999999999989,0.999999999999997,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.970843356807359,0.959120387304912,0.943648308472828,0.923627312143053,0.898234603758046,0.866680672427161,0.828281520162537,0.782543752278538,0.729256724599604,0.668583290224327,0.601138554994681,0.528044937244596,0.450952176616742,0.37201302928264,0.293809247356652,0.219227778590289,0.151293331306266,0.0929696693379732,0.0469472491663999,0.0154381523901051,0,0.00140834720418827,0.019592111453141,0.0536395184083067,0.101873873423738,0.161990392034301,0.231238545671995,0.306629858905439,0.385149394058361,0.463950359245377,0.540514990509419,0.612770336032105,0.679153855123702,0.738629862977689,0.790662978924617,0.835158313938345,0.872379926528549,0.902859157298378,0.927303135924472,0.946511499677929,0.961306670639679,0.972480362258447,0.980756668590822,0.986770338263082,0.991057722255225,0.994057372564722,0.996117246798263,0.997505795815972,0.998424729448042,0.99902184148598,0.999402835119842,0.999641565164088,0.999788477242798,0.999877274468919,0.99992999264405,0.999960737010415,0.999978350195038,0.999988263042129,0.999993744125362,0.999996721679097,0.999998310937101,0.99999914439933,0.999999573884488,0.999999791351866,0.99999989955401,0.999999952457542,0.999999977876105,0.999999989877856,0.999999995446825,0.999999997986336,0.99999999912443,0.999999999625695,0.999999999842677,0.999999999934989,0.999999999973587,0.99999999998945,0.999999999995857,0.9999999999984,0.999999999999393,0.999999999999773,0.999999999999917,0.99999999999997,0.999999999999989,0.999999999999996,0.999999999999999,1,1,1,1
0.952687223620107,0.937744532704253,0.91913505543148,0.896312400202233,0.86875671810869,0.836012375518815,0.797731245646591,0.753719369111027,0.703983821772117,0.648775850543072,0.588625825342867,0.524365431754189,0.457132890514725,0.38835788484249,0.319724288327238,0.253110624732813,0.190510294634312,0.133935752024912,0.0853127529494443,0.0463722736687719,0.0185484904300383,0.00289118080708717,0,0.00998636761957361,0.0324663418954454,0.0665851166005225,0.111070961827166,0.164313863702395,0.224462086426263,0.289528595662286,0.357498858033064,0.426431968526846,0.494548251527426,0.560298242659176,0.622410045383889,0.679914209786005,0.732147262197583,0.778736632783593,0.819570860845098,0.854759555557655,0.884587674036249,0.909468326084702,0.929897639863053,0.946414355187869,0.959565878210492,0.969881641320331,0.977853845802458,0.9839250707464,0.988481828163225,0.991852923977854,0.994311422010047,0.996079067221435,0.997332165962773,0.998208107491046,0.998811911393941,0.999222376385945,0.99949757206063,0.99967954883423,0.999798240653791,0.999874602407064,0.999923064200685,0.999953403695792,0.999972141469464,0.999983558226243,0.999990420940749,0.999994490898463,0.999996872319271,0.999998247137858,0.999999030256676,0.999999470398157,0.999999714487085,0.999999848055332,0.999999920176948,0.999999958604438,0.99999997880855,0.999999989291056,0.999999994657964,0.999999997369546,0.999999998721513,0.999999999386724,0.999999999709728,0.999999999864508,0.999999999937704,0.999999999971865,0.999999999987598,0.99999999999475,0.999999999997959,0.999999999999379,1
0.941896814132699,0.92598435672809,0.906722910431015,0.883706791597363,0.856562860789529,0.824976334858083,0.788719298490827,0.747680518758274,0.701894744311686,0.651569327267584,0.597105793076661,0.539113950065623,0.478416312697823,0.416041029588594,0.353202153929133,0.291266938362765,0.231710819784674,0.176061799986294,0.125836927437971,0.082474439804572,0.0472657381924172,0.0212916533612307,0.00536738146398089,0,0.00536165223231781,0.0212803783177764,0.0472492744248745,0.0824532992877119,0.125811750602032,0.176033323537519,0.23167984103055,0.291234278442432,0.353168622291311,0.416007391812359,0.478383263351105,0.539082091790835,0.59707562253754,0.651541228041315,0.701868986314637,0.747657263390407,0.788698608397461,0.824958187047863,0.856547161810241,0.883693393541025,0.906711626693263,0.925974976656514,0.941889115936304,0.954870106471956,0.96532639223897,0.973645083063143,0.980182349354314,0.98525751884868,0.989150320966751,0.992100654737191,0.994310249823875,0.995945631722628,0.997141875864692,0.998006726589382,0.998624753487803,0.999061310151649,0.999366142582769,0.999576562893621,0.999720157210383,0.999817035351088,0.999881655498488,0.999924271949675,0.999952060533824,0.999969976782843,0.999981398469057,0.999988598361788,0.999993086270674,0.999995852531763,0.999997538625853,0.999998554916204,0.999999160687292,0.999999517763551,0.999999725916062,0.999999845914821,0.999999914329944,0.999999952905593,0.999999974416829,0.999999986280345,0.999999992751207,0.999999996241934,0.99999999810436,0.999999999087137,0.999999999600057,0.999999999864823,1
0.93656687007651,0.920744853893779,0.901900102602504,0.87970726809711,0.853869800954453,0.824138684758498,0.790332840659844,0.752360305783823,0.710239047549552,0.664116078045117,0.614283404902851,0.56118932220862,0.505443626345225,0.447815548681777,0.389223530365056,0.330716412447901,0.273446152633213,0.218632771537352,0.167522830663625,0.121343299729679,0.0812531304543249,0.0482951700164297,0.0233511829496608,0.00710268279926696,0,0.00224154505129756,0.0137645996759146,0.0342482324823507,0.0631281499582911,0.0996225236609114,0.142767143905293,0.191457694741102,0.244496566736319,0.300641447891021,0.358652964490333,0.417338869523523,0.475592666439953,0.532425067777502,0.586987271234865,0.638585637564404,0.686687925852741,0.73092174052959,0.771066239806618,0.807038428764907,0.838875506357395,0.866714760248858,0.890772422294486,0.911322732871626,0.928678240138041,0.943172107118882,0.955142939905574,0.964922404898855,0.972825687602341,0.979144670104938,0.984143573861157,0.988056728783715,0.991088085401393,0.993412077744748,0.995175463111894,0.996499802925645,0.997484298902154,0.998208754054769,0.998736483302318,0.999117049713401,0.999388747157435,0.999580787031572,0.99971517546351,0.999808288358822,0.999872165754309,0.999915555302425,0.999944738575521,0.999964174424764,0.999976991908554,0.99998536219414,0.999990775019388,0.999994241282082,0.999996439444294,0.999997819909459,0.999998678458069,0.999999207248969,0.999999529792474,0.999999724634738,0.999999841201195,0.999999910267199,0.99999995079564,0.999999974349635,0.999999987907223,0.999999995636118,1
